CYPMD_ID,SURNAME,FORENAMES,SEX,DOB,AGE,P_INCL,P_INCL_aims,attendance_year_0,attendance_year_1,attendance_year_2,src_laestab_0,src_laestab_1,src_laestab_2,LAESTAB,URN,UKPRN,ULN,KS4_DISADVANTAGE,ALEV,TOTENTS_ALEV,TOTPTSE_ALEV,ACAD,TOTENTS_ACAD,TOTPTSE_ACAD,TLEV,TOTENTS_TLEV,TOTPTSE_TLEV,AGEN,TOTENTS_AGEN,TOTPTSE_AGEN,TechCert,TOTENTS_TechCert,TOTPTSE_TechCert,TLEVEL,TOTENTS_TLEVEL,TOTPTSE_TLEVEL,L3_FLAG,TechCert_nodisc,L2VOC_nodisc,TLEV_nodisc,TLEV_denom,AGEN_nodisc,AGEN_denom,LearningAimReference,INSCOPE_E,PROGRESS_E,BASE_pts_E,BEST_E,EXEMPT_E,NO_ENTRIES_E,INSCOPE_M,PROGRESS_M,BASE_pts_M,BEST_M,EXEMPT_M,NO_ENTRIES_M,BEST_L3M,InScope_L3M,ACH_L3M,Retention_CompletionStatus,AimSize_Final,CoreAimFlag,Ret_Trigger,InScope_ALEV_Ret,Retained_ALEV_Ret,Ret_Assessed_ALEV,InScope_ALEV_2ndYr,Retained_ALEV_2ndYr,InScope_ACAD_Ret,Retained_ACAD_Ret,Ret_Assessed_ACAD,InScope_ACAD_2ndYr,Retained_ACAD_2ndYr,InScope_TLEV_Ret,Retained_TLEV_Ret,Ret_Assessed_TLEV,InScope_TLEV_2ndYr,Retained_TLEV_2ndYr,InScope_AGEN_Ret,Retained_AGEN_Ret,Ret_Assessed_AGEN,InScope_AGEN_2ndYr,Retained_AGEN_2ndYr,InScope_TechCert_Ret,Retained_TechCert_Ret,Ret_Assessed_TechCert,INCLUDE_B3,B3PTSE_B3,INCLUDE_AAB,AAB_FAC,KS4_Year_Calc
CYP0000755,Jones,James,M,17/07/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,9317675740,0,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.9,1,0,0,0,0,0,0,K9UDNWTL,1,0.07,2.93,3,,0,1,0.89,2.11,3,,0,0,0,0,2,0.35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,1,0,2025
CYP0000756,Calrissian,Miles,M,09/09/1999,25,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7756142058,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GLBD1YSU,1,1.76,2.24,4,,0,1,0.72,3.28,4,,0,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,2016
CYP0000757,Dameron,Minerva,F,07/04/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,8463854628,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H9Q1NU01,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,0,2025
CYP0000758,Kenobi,Hikaru,M,18/12/2002,22,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,9513441942,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,471,0,0,0,1,1,0,0,0,0,0,3VQU477J,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2019
CYP0000759,Paris,Marge,F,18/07/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,3487952241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,119.66,0,0,0,1,1,0,0,0,0,0,RYU39VZC,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
CYP0000760,McGonagall,Velma,F,06/06/2008,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,3944160184,0,0,0,0,0,0,0,0,0,0,1,2,114.41,0,0,0,0,0,0,1,0,0,0,0,1,1,HJTPT58Z,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000761,McGonagall,Lisa,F,27/10/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1774840914,0,0,0,0,0,0,0,0,0,0,1,2,194.02,0,0,0,0,0,0,1,0,0,0,0,1,1,Y1TE3YS7,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000762,Trotter,Fleur,F,26/09/2004,20,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1566743151,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,155.59,0,0,0,1,1,0,0,0,0,0,QMTQT0H9,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2021
CYP0000763,Troi,Kira,F,23/10/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,4289696531,1,0,0,0,0,0,0,1,1,25.61,1,4,468.5,0,0,0,0,0,0,1,0,0,1,1,1,1,KBNTH9LL,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000764,Brittas,Molly,F,27/12/2006,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,8702073808,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93XNTJ9V,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.75,1,0,2023
CYP0000765,Woodpecker,Wendy,F,06/04/2006,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1092981535,0,0,0,0,0,0,0,1,4,350.32,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,FQDPV10E,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2022
CYP0000766,Calrissian,Wedge,M,27/12/2006,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1973407726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,272.36,0,0,0,1,1,1,0,0,0,0,40P0MXNK,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000767,Skywalker,Miles,M,11/07/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,5788478677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,85.49,1,0,0,0,0,0,0,6D2LKSZB,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000768,Chekov,Daphne,F,27/01/2006,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,9700875529,0,0,0,0,1,3,95.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D6QRE19Q,1,0.98,3.02,4,,0,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
CYP0000769,Kirk,Ben,M,22/01/2005,20,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1137746581,0,0,0,0,0,0,0,0,0,0,1,4,40,0,0,0,0,0,0,1,0,1,0,0,1,1,3EKWH2MR,1,-0.35,2.35,2,,0,1,-2.18,3.18,1,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2021
CYP0000770,Dameron,Nyota,F,13/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,4494196944,0,0,0,0,0,0,0,0,0,0,1,2,70,0,0,0,0,0,0,1,0,0,0,0,1,1,XSQ4JDWA,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000771,Antilles,Constance,F,17/12/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,8229916046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,108.33,1,0,0,0,0,0,0,JNN1CZK4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000772,Sailor,Boycie,M,30/06/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7515717157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,267.99,0,0,0,1,1,0,0,0,0,0,M7JQUFD3,1,-0.29,3.29,3,,0,1,-0.16,3.16,3,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000773,Dax,Marigold,F,25/09/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7547701286,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BGB8QMX8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,2024
CYP0000774,Bunny,Gordon,M,20/10/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5706586808,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TE4KBL5V,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000775,Wren,Trigger,M,02/08/2008,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1118246046,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GP2LR2FV,1,1.39,2.61,4,,0,1,0.75,2.25,3,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000776,Doo,Olive,F,27/06/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,9378431385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,143.4,1,0,0,0,0,0,0,SHP2MGP8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000777,Baldrick,Tasha,F,20/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5125063457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,193.89,1,0,0,0,0,0,0,MVZZP15V,1,1.75,2.25,4,,0,1,0.48,3.52,4,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000778,Kenobi,Prunella,F,30/08/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6962519567,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0FVWJW6U,1,0.54,2.46,3,,0,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.25,1,1,2025
CYP0000779,Bear,Anakin,M,16/05/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1357781152,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W386A6PK,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000780,Solo,Norman,M,11/12/2007,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,8616097483,0,0,0,0,0,0,0,1,4,345.89,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1V3XLH3J,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000781,Vizsla,James,M,19/06/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,2976391858,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,146.12,1,0,0,0,0,0,0,W0B1GH9H,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000782,Blake,Minerva,F,20/01/2003,22,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,5726142801,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6BU4QQE7,1,-1.17,2.17,1,,0,1,-0.05,3.05,3,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
CYP0000783,Bootle,Baldrick,M,06/01/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,2254036269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,255.69,1,0,0,0,0,0,0,CCS9D47D,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000784,Scott,Jyn,F,27/08/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,4795718896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,196.56,0,0,0,1,1,0,0,0,0,0,T3DDEU4L,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2025
CYP0000785,Fothergill,Baldrick,M,13/04/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,7485728824,0,0,0,0,0,0,0,0,0,0,1,2,48.61,1,1,51.36,0,0,0,1,1,0,0,0,1,1,B0CMMPY8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2025
CYP0000786,Dax,James,M,25/02/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,2447984505,0,0,0,0,0,0,0,1,1,62.77,1,2,250.77,0,0,0,0,0,0,1,0,0,1,1,1,1,QWT9W9BD,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000787,Sarek,Padme,F,07/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5254263850,1,0,0,0,0,0,0,0,0,0,1,4,417.53,0,0,0,0,0,0,1,0,0,0,0,1,1,5YK4A3T8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000788,Harris,Maggie,F,22/05/2006,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,4470448240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,247.66,0,0,0,1,1,0,0,0,0,0,KUS5TNWW,1,-2.15,3.15,1,,0,1,-2.06,3.06,1,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2022
CYP0000789,Trotter,Onslow,M,12/06/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,6445917955,0,1,2,4,0,0,0,0,0,0,1,1,128.27,0,0,0,0,0,0,1,0,0,0,0,1,1,KX7NS9WR,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2023
CYP0000790,Fawlty,Blackadder,M,14/09/2005,19,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,9138769588,0,0,0,0,0,0,0,0,0,0,1,2,72.49,0,0,0,0,0,0,1,0,0,0,0,1,1,HP1S7X8Y,1,0.11,2.89,3,,0,1,-2.41,3.41,1,,0,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2022
CYP0000791,Barker,Manny,M,21/10/2006,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,8381865861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,122.67,0,0,0,1,1,0,0,0,0,0,ZA1G6AQ8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000792,Batty,Anakin,M,06/06/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,2843188735,0,0,0,0,0,0,0,0,0,0,1,2,106.4,0,0,0,0,0,0,1,0,1,0,0,1,1,SPWX4LL2,1,0.33,2.67,3,,0,0,0,0,0,,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2024
CYP0000793,Djarin,Constance,F,06/09/2005,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7577758569,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FFRJ1HE3,1,-0.4,3.4,3,,0,1,-0.54,2.54,2,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2022
CYP0000794,Bucket,Marge,F,03/06/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,2661614934,0,0,0,0,0,0,0,0,0,0,1,4,300.74,0,0,0,0,0,0,1,0,0,0,0,1,1,U26NJFPW,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2024
CYP0000795,Kirk,Sybil,F,05/11/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,8814292341,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,A0YQNGM0,1,0.92,2.08,3,,0,1,0.66,2.34,3,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000796,Nerys,Marigold,F,02/03/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,2327593101,1,0,0,0,0,0,0,0,0,0,1,3,183.78,0,0,0,0,0,0,1,0,0,0,0,1,1,NQKJA1W8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2023
CYP0000797,Brittas,Luna,F,11/08/2005,20,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7437955197,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.06,1,0,0,0,0,0,0,QMEGSUVC,1,-0.88,2.88,2,,0,1,-2.15,3.15,1,,0,1,1,1,1,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2021
CYP0000798,Solo,Reginald,M,09/03/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,2778481852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,150.56,0,0,0,1,1,0,0,0,0,0,Z5ZCEQWX,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000799,Compo,Daphne,F,02/06/2000,25,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,8359880081,0,0,0,0,1,3,212.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2YBPNZPG,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
CYP0000800,Wren,Marge,F,14/11/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,3095307333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,269.89,1,0,0,0,0,0,0,JRKQF3V0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000801,Higgins,James,M,04/09/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,9412010808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,127.08,1,0,0,0,0,0,0,50G81ZWV,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000802,Foggy,Peter,M,23/06/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5768474727,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MSV5EDTZ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000803,Woodpecker,Shaggy,M,31/05/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1575329655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,144.36,1,0,0,0,0,0,0,L0PP0AGX,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000804,Crusher,Reginald,M,29/10/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,1650896650,0,0,0,0,0,0,0,0,0,0,1,3,167.27,0,0,0,0,0,0,1,0,0,0,0,1,1,RVA2F9UP,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000805,Rimmer,Biggs,M,26/07/2006,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,8203426392,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,256.42,0,0,0,1,1,0,0,0,0,0,KDM606XU,1,0.85,2.15,3,,0,1,0.92,2.08,3,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2022
CYP0000806,Nerys,Sherlock,M,20/09/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,6522646143,1,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BBXDP7NR,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2024
CYP0000807,Dax,Beverly,F,18/10/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,3612192326,0,0,0,0,0,0,0,0,0,0,1,4,244.56,0,0,0,0,0,0,1,0,0,0,0,1,1,TP9TQCV4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000808,Torres,Hermione,F,12/12/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5981437770,0,0,0,0,0,0,0,0,0,0,1,4,295.1,0,0,0,0,0,0,1,0,0,0,0,1,1,J89VW1FF,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000809,Bashir,Daisy,F,26/08/2005,20,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7365046312,0,0,0,0,0,0,0,0,0,0,1,3,251.27,0,0,0,0,0,0,1,0,0,0,0,1,1,YJCN1CL5,0,0,0,0,,1,1,0.76,2.24,3,,0,0,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2021
CYP0000810,Brittas,Nyota,F,04/09/1999,25,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,4931038429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,120.79,1,0,0,0,0,0,0,Y7G2CRCC,1,0.27,2.73,3,,0,1,0.81,2.19,3,,0,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
CYP0000811,Clegg,Stewie,M,13/08/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6541656257,0,0,0,0,1,4,324.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NWMP2PBW,1,-1.14,3.14,2,,0,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000812,Jones,Lisa,F,16/01/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,1069053522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,182.86,1,0,0,0,0,0,0,EDCJ9ZRN,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000813,Picard,Lisa,F,30/10/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6731955695,0,0,0,0,0,0,0,0,0,0,1,4,272.67,0,0,0,0,0,0,1,0,1,0,0,1,1,BPV0Y46W,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
